"customer_key","customer_number","customer_name","age_group","cust_segmentation","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","time_spam","avg_order_value","avg_monthly_value"
18223,"AW00029222","Evan Perez","50-59","Regular","2013-08-17",140,2,4374.0,3.0,3,25,2187.0,174.96
18224,"AW00029223","Angel Phillips","60 & Above","Regular","2013-08-08",140,2,4355.0,3.0,3,24,2177.5,181.46
18225,"AW00029224","Kaylee Bailey","60 & Above","New","2013-03-05",145,1,27.0,2.0,2,0,27.0,27.0
18226,"AW00029225","Matthew Lee","50-59","Regular","2013-08-15",140,2,4320.0,2.0,2,24,2160.0,180.0
18227,"AW00029226","Katherine Lee","60 & Above","New","2013-07-18",141,1,39.0,2.0,2,0,39.0,39.0
18228,"AW00029227","Levi Patel","60 & Above","New","2013-11-12",137,1,64.0,3.0,3,0,64.0,64.0
18229,"AW00029228","Courtney Campbell","60 & Above","New","2013-02-18",146,1,25.0,1.0,1,0,25.0,25.0
18230,"AW00029229","Lance Moreno","50-59","New","2013-09-07",139,1,40.0,2.0,2,0,40.0,40.0
18231,"AW00029230","Kaitlyn Diaz","50-59","New","2013-02-27",146,1,5.0,1.0,1,0,5.0,5.0
18232,"AW00029231","Brittany Simmons","40-49","New","2013-11-06",137,1,40.0,2.0,2,0,40.0,40.0
18233,"AW00029232","Samantha Simmons","40-49","New","2013-04-01",145,1,173.0,4.0,4,0,173.0,173.0
18234,"AW00029233","Caitlin Sanders","50-59","New","2013-10-23",138,1,64.0,3.0,3,0,64.0,64.0
18235,"AW00029234","Kevin Lopez","50-59","New","2013-07-09",141,1,29.0,2.0,2,0,29.0,29.0
18236,"AW00029235","Isaiah Rogers","50-59","New","2013-08-16",140,1,27.0,2.0,2,0,27.0,27.0
18237,"AW00029236","Eric Young","50-59","Regular","2013-08-26",140,2,4329.0,3.0,3,25,2164.5,173.16
18238,"AW00029237","Jennifer Jenkins","50-59","Regular","2013-08-12",140,2,4355.0,3.0,3,24,2177.5,181.46
18239,"AW00029238","Xavier Powell","50-59","Regular","2013-09-17",139,2,4398.0,5.0,5,26,2199.0,169.15
18240,"AW00029239","Samantha Miller","50-59","Regular","2013-09-22",139,2,4343.0,5.0,5,26,2171.5,167.04
18241,"AW00029240","Madeline Allen","50-59","New","2013-12-20",136,1,69.0,3.0,3,0,69.0,69.0
18242,"AW00029241","Sophia Evans","50-59","New","2013-03-28",145,1,25.0,1.0,1,0,25.0,25.0
18243,"AW00029242","Blake Thomas","50-59","Regular","2013-09-09",139,2,4355.0,3.0,3,25,2177.5,174.2
18244,"AW00029243","Jared Torres","50-59","New","2013-10-25",138,1,123.0,5.0,5,0,123.0,123.0
18245,"AW00029244","Eric Ross","50-59","New","2014-01-06",135,1,31.0,3.0,3,0,31.0,31.0
18246,"AW00029245","Angel Roberts","50-59","New","2013-12-04",136,1,27.0,2.0,2,0,27.0,27.0
18247,"AW00029246","Thomas Williams","50-59","New","2013-09-30",139,1,88.0,4.0,4,0,88.0,88.0
18248,"AW00029247","Sara Gray","40-49","New","2013-02-15",146,1,2447.0,3.0,3,0,2447.0,2447.0
18249,"AW00029248","Jonathan Martin","50-59","New","2013-02-15",146,1,27.0,2.0,2,0,27.0,27.0
18250,"AW00029249","Austin Long","50-59","New","2013-02-17",146,1,25.0,1.0,1,0,25.0,25.0
18251,"AW00029250","Anthony Williams","50-59","New","2013-04-25",144,1,38.0,3.0,3,0,38.0,38.0
18252,"AW00029251","Mandy Zhou","50-59","New","2013-04-03",145,1,13.0,2.0,2,0,13.0,13.0
18253,"AW00029252","Alex Parker","50-59","Regular","2013-09-27",139,2,4389.0,5.0,5,25,2194.5,175.56
18254,"AW00029253","Savannah Green","50-59","New","2013-06-16",142,1,63.0,3.0,3,0,63.0,63.0
18255,"AW00029254","Erin Sanchez","60 & Above","New","2011-07-17",165,1,3578.0,1.0,1,0,3578.0,3578.0
18256,"AW00029255","Kyle Washington","60 & Above","Regular","2013-09-11",139,2,4389.0,5.0,5,26,2194.5,168.81
18257,"AW00029256","Noah Harris","60 & Above","New","2013-03-19",145,1,2393.0,2.0,2,0,2393.0,2393.0
18258,"AW00029257","Jeremiah Russell","60 & Above","New","2013-10-19",138,1,165.0,3.0,3,0,165.0,165.0
18259,"AW00029258","Makayla James","60 & Above","Regular","2013-09-27",139,2,4329.0,3.0,3,25,2164.5,173.16
18260,"AW00029259","Jonathan Davis","60 & Above","New","2013-10-05",138,1,14.0,2.0,2,0,14.0,14.0
18261,"AW00029260","Ricky Carlson","60 & Above","New","2013-09-10",139,1,98.0,4.0,4,0,98.0,98.0
18262,"AW00029261","Robert Turner","60 & Above","Regular","2013-10-13",138,2,4320.0,2.0,2,26,2160.0,166.15
18263,"AW00029262","Cassie Raje","60 & Above","New","2014-01-24",135,1,63.0,3.0,3,0,63.0,63.0
18264,"AW00029263","Nathan Li","60 & Above","New","2013-11-28",137,1,39.0,2.0,2,0,39.0,39.0
18265,"AW00029264","Riley Brooks","60 & Above","Regular","2013-10-05",138,2,4384.0,5.0,5,26,2192.0,168.62
18266,"AW00029265","Marissa Diaz","60 & Above","Regular","2013-10-09",138,2,4320.0,2.0,2,26,2160.0,166.15
18267,"AW00029266","Lucas Anderson","50-59","New","2013-04-05",144,1,40.0,2.0,2,0,40.0,40.0
18268,"AW00029267","Jordan Perez","50-59","New","2013-07-24",141,1,5.0,1.0,1,0,5.0,5.0
18269,"AW00029268","Marcus Thomas","50-59","New","2013-02-19",146,1,39.0,2.0,2,0,39.0,39.0
18270,"AW00029269","Vanessa Griffin","50-59","New","2013-10-05",138,1,4.0,1.0,1,0,4.0,4.0
18271,"AW00029270","Carlos Allen","50-59","New","2013-08-25",140,1,12.0,2.0,2,0,12.0,12.0
18272,"AW00029271","Antonio Henderson","50-59","New","2013-05-11",143,1,39.0,2.0,2,0,39.0,39.0
18273,"AW00029272","Alex King","50-59","New","2013-08-26",140,1,39.0,2.0,2,0,39.0,39.0
18274,"AW00029273","Timothy Lopez","50-59","New","2013-08-26",140,1,63.0,3.0,3,0,63.0,63.0
18275,"AW00029274","Miguel Green","50-59","Regular","2013-10-03",139,2,4479.0,3.0,3,26,2239.5,172.27
18276,"AW00029275","Taylor Thomas","60 & Above","Regular","2013-09-30",139,2,4329.0,3.0,3,26,2164.5,166.5
18277,"AW00029276","Sydney Flores","60 & Above","Regular","2013-10-21",138,2,4329.0,3.0,3,27,2164.5,160.33
18278,"AW00029277","Samantha Mohamed","60 & Above","New","2013-03-02",146,1,2419.0,2.0,2,0,2419.0,2419.0
18279,"AW00029278","Janet Scott","60 & Above","Regular","2013-10-19",138,2,4355.0,3.0,3,27,2177.5,161.3
18280,"AW00029279","Hailey Turner","60 & Above","Regular","2013-10-14",138,2,4397.0,6.0,6,25,2198.5,175.88
18281,"AW00029280","Erin Cook","50-59","New","2011-08-22",164,1,3578.0,1.0,1,0,3578.0,3578.0
18282,"AW00029281","Charles Anderson","60 & Above","New","2012-04-25",156,1,2443.0,1.0,1,0,2443.0,2443.0
18283,"AW00029282","Taylor Jackson","60 & Above","New","2013-12-30",136,1,24.0,3.0,3,0,24.0,24.0
18284,"AW00029283","Jeff Smith","60 & Above","New","2013-06-01",143,1,54.0,1.0,1,0,54.0,54.0
18285,"AW00029284","Riley Hughes","60 & Above","New","2013-12-11",136,1,50.0,1.0,1,0,50.0,50.0
18286,"AW00029285","Thomas Adams","60 & Above","New","2011-08-10",164,1,3578.0,1.0,1,0,3578.0,3578.0
18287,"AW00029286","Rodney Alvarez","40-49","New","2013-03-24",145,1,14.0,2.0,2,0,14.0,14.0
18288,"AW00029287","Suzanne Lin","50-59","New","2013-01-31",147,1,5.0,1.0,1,0,5.0,5.0
18289,"AW00029288","Glenn Lin","40-49","New","2014-01-25",135,1,55.0,2.0,2,0,55.0,55.0
18290,"AW00029289","Devon Raje","40-49","New","2013-04-03",145,1,2433.0,4.0,4,0,2433.0,2433.0
18291,"AW00029290","Troy Garcia","50-59","New","2013-02-12",146,1,5.0,1.0,1,0,5.0,5.0
18292,"AW00029291","Nancy Subram","50-59","New","2013-09-29",139,1,564.0,2.0,2,0,564.0,564.0
18293,"AW00029292","Diana Dominguez","40-49","New","2013-04-07",144,1,2393.0,2.0,2,0,2393.0,2393.0
18294,"AW00029293","Nuan Wu","50-59","New","2013-04-14",144,1,2384.0,1.0,1,0,2384.0,2384.0
18295,"AW00029294","Allison Cooper","50-59","New","2013-10-28",138,1,554.0,3.0,3,0,554.0,554.0
18296,"AW00029295","Glenn Li","50-59","New","2013-04-29",144,1,2384.0,1.0,1,0,2384.0,2384.0
18297,"AW00029296","Nichole Luo","50-59","New","2013-11-05",137,1,50.0,3.0,3,0,50.0,50.0
18298,"AW00029297","Nina Pal","50-59","New","2013-10-09",138,1,613.0,5.0,5,0,613.0,613.0
18299,"AW00029298","Diana Moreno","50-59","New","2013-10-24",138,1,549.0,2.0,2,0,549.0,549.0
18300,"AW00029299","Bethany Kumar","50-59","New","2013-11-06",137,1,549.0,2.0,2,0,549.0,549.0
18301,"AW00029300","Joe Madan","50-59","New","2013-05-27",143,1,2419.0,2.0,2,0,2419.0,2419.0
18302,"AW00029301","Alvin Nath","40-49","New","2013-04-25",144,1,135.0,3.0,3,0,135.0,135.0
18303,"AW00029302","Carolyn Fernandez","50-59","New","2013-05-06",143,1,23.0,3.0,3,0,23.0,23.0
18304,"AW00029303","Arturo Pal","50-59","New","2013-05-23",143,1,2419.0,2.0,2,0,2419.0,2419.0
18305,"AW00029304","Willie Wang","60 & Above","New","2013-04-02",145,1,24.0,3.0,3,0,24.0,24.0
18306,"AW00029305","Beth Alvarez","60 & Above","New","2013-12-29",136,1,15.0,2.0,2,0,15.0,15.0
18307,"AW00029306","Rafael Anand","50-59","New","2013-05-16",143,1,2384.0,1.0,1,0,2384.0,2384.0
18308,"AW00029307","Ross Malhotra","50-59","New","2013-01-29",147,1,15.0,2.0,2,0,15.0,15.0
18309,"AW00029308","Phillip Vance","40-49","New","2013-05-07",143,1,2438.0,2.0,2,0,2438.0,2438.0
18310,"AW00029309","Rodney Navarro","50-59","New","2013-05-21",143,1,2419.0,2.0,2,0,2419.0,2419.0
18311,"AW00029310","Armando Gutierrez","50-59","New","2013-05-17",143,1,2419.0,2.0,2,0,2419.0,2419.0
18312,"AW00029311","Marie Carlson","50-59","New","2013-11-23",137,1,604.0,4.0,4,0,604.0,604.0
18313,"AW00029312","Colleen She","50-59","New","2013-05-15",143,1,70.0,3.0,3,0,70.0,70.0
18314,"AW00029313","Jésus Sanz","50-59","New","2013-11-07",137,1,540.0,1.0,1,0,540.0,540.0
18315,"AW00029314","Meredith Malhotra","50-59","New","2013-11-20",137,1,564.0,2.0,2,0,564.0,564.0
18316,"AW00029315","Jill Gomez","50-59","New","2013-05-10",143,1,104.0,4.0,4,0,104.0,104.0
18317,"AW00029316","Max Romero","60 & Above","New","2013-05-13",143,1,2433.0,4.0,4,0,2433.0,2433.0
18318,"AW00029317","James Hill","60 & Above","New","2013-05-25",143,1,2438.0,2.0,2,0,2438.0,2438.0
18319,"AW00029318","Edgar Perez","60 & Above","New","2013-05-09",143,1,2384.0,1.0,1,0,2384.0,2384.0
18320,"AW00029319","Alvin Pal","60 & Above","New","2013-05-02",144,1,2447.0,3.0,3,0,2447.0,2447.0
18321,"AW00029320","Wesley Huang","50-59","New","2013-08-29",140,1,24.0,3.0,3,0,24.0,24.0
18322,"AW00029321","Roger Zheng","50-59","New","2013-05-25",143,1,50.0,3.0,3,0,50.0,50.0
18323,"AW00029322","Gavin Alexander","40-49","New","2013-12-19",136,1,50.0,1.0,1,0,50.0,50.0
18324,"AW00029323","Andrea Cooper","40-49","New","2013-08-13",140,1,79.0,2.0,2,0,79.0,79.0
18325,"AW00029324","Kayla Williams","40-49","New","2013-04-03",145,1,39.0,2.0,2,0,39.0,39.0
18326,"AW00029325","Cameron Thomas","40-49","New","2013-08-18",140,1,63.0,3.0,3,0,63.0,63.0
18327,"AW00029326","Victoria Diaz","30-39","New","2011-08-10",164,1,3578.0,1.0,1,0,3578.0,3578.0
18328,"AW00029327","Allen Chandra","30-39","New","2013-07-09",141,1,54.0,1.0,1,0,54.0,54.0
18329,"AW00029328","Jason Alexander","40-49","New","2013-08-16",140,1,50.0,1.0,1,0,50.0,50.0
18330,"AW00029329","Lucas Campbell","40-49","New","2013-11-15",137,1,54.0,1.0,1,0,54.0,54.0
18331,"AW00029330","Alexa Ward","30-39","New","2013-09-09",139,1,39.0,2.0,2,0,39.0,39.0
18332,"AW00029331","Melvin Yuan","60 & Above","New","2013-08-19",140,1,48.0,3.0,3,0,48.0,48.0
18333,"AW00029332","Shawna Goel","60 & Above","New","2013-03-16",145,1,165.0,3.0,3,0,165.0,165.0
18334,"AW00029333","Abby Martinez","60 & Above","New","2013-03-08",145,1,55.0,2.0,2,0,55.0,55.0
18335,"AW00029334","Paige Howard","40-49","New","2011-08-14",164,1,3578.0,1.0,1,0,3578.0,3578.0
18336,"AW00029335","Justin Bryant","40-49","New","2011-08-15",164,1,3578.0,1.0,1,0,3578.0,3578.0
18337,"AW00029336","Nathaniel Bailey","40-49","New","2012-04-22",156,1,2182.0,1.0,1,0,2182.0,2182.0
18338,"AW00029337","Hector Gomez","60 & Above","New","2013-05-15",143,1,50.0,1.0,1,0,50.0,50.0
18339,"AW00029338","Bridget Shan","60 & Above","New","2013-07-24",141,1,40.0,2.0,2,0,40.0,40.0
18340,"AW00029339","Brandon Li","40-49","New","2013-12-23",136,1,74.0,4.0,4,0,74.0,74.0
18341,"AW00029340","Rachel Cox","40-49","New","2011-08-26",164,1,3578.0,1.0,1,0,3578.0,3578.0
18342,"AW00029341","Lucas Stewart","40-49","New","2013-09-07",139,1,99.0,3.0,3,0,99.0,99.0
18343,"AW00029342","Cassie Anand","60 & Above","New","2013-08-11",140,1,801.0,3.0,3,0,801.0,801.0
18344,"AW00029343","Glenn Wu","60 & Above","New","2013-12-19",136,1,554.0,3.0,3,0,554.0,554.0
18345,"AW00029344","Gilbert Ye","60 & Above","New","2013-12-26",136,1,549.0,2.0,2,0,549.0,549.0
18346,"AW00029345","Randall Diaz","60 & Above","New","2013-12-27",136,1,575.0,2.0,2,0,575.0,575.0
18347,"AW00029346","Briana Ortega","60 & Above","New","2013-11-29",137,1,567.0,4.0,4,0,567.0,567.0
18348,"AW00029347","Jonathan Edwards","40-49","New","2013-02-26",146,1,48.0,3.0,3,0,48.0,48.0
18349,"AW00029348","Miguel Bryant","50-59","New","2013-08-23",140,1,39.0,2.0,2,0,39.0,39.0
18350,"AW00029349","Gabrielle Bryant","40-49","New","2013-07-25",141,1,39.0,2.0,2,0,39.0,39.0
18351,"AW00029350","Julia Thompson","50-59","New","2011-08-15",164,1,3578.0,1.0,1,0,3578.0,3578.0
18352,"AW00029351","Jason Hall","50-59","New","2013-10-11",138,1,120.0,2.0,2,0,120.0,120.0
18353,"AW00029352","Lydia Gonzalez","50-59","New","2011-08-08",164,1,3578.0,1.0,1,0,3578.0,3578.0
18354,"AW00029353","Orlando Gomez","40-49","New","2013-09-01",140,1,63.0,3.0,3,0,63.0,63.0
18355,"AW00029354","Isaiah Edwards","50-59","New","2011-08-23",164,1,3578.0,1.0,1,0,3578.0,3578.0
18356,"AW00029355","Virginia Fernandez","50-59","New","2012-12-31",148,1,567.0,4.0,4,0,567.0,567.0
18357,"AW00029356","Casey Diaz","50-59","New","2013-01-04",147,1,629.0,4.0,4,0,629.0,629.0
18358,"AW00029357","Richard Brown","40-49","New","2013-10-03",139,1,2398.0,3.0,3,0,2398.0,2398.0
18359,"AW00029358","Priscilla Chande","50-59","New","2013-10-31",138,1,2384.0,1.0,1,0,2384.0,2384.0
18360,"AW00029359","Harold Fernandez","50-59","New","2013-11-13",137,1,2453.0,4.0,4,0,2453.0,2453.0
18361,"AW00029360","Bryant Rodriguez","40-49","New","2013-11-02",138,1,2418.0,3.0,3,0,2418.0,2418.0
18362,"AW00029361","Sheena Nara","50-59","New","2012-07-07",153,1,2071.0,1.0,1,0,2071.0,2071.0
18363,"AW00029362","Emmanuel Chandra","50-59","New","2013-11-11",137,1,777.0,2.0,2,0,777.0,777.0
18364,"AW00029363","Cristina Jai","50-59","New","2013-11-04",137,1,777.0,2.0,2,0,777.0,777.0
18365,"AW00029364","Lee Rubio","50-59","New","2012-07-23",153,1,2049.0,1.0,1,0,2049.0,2049.0
18366,"AW00029365","Cheryl Carlson","50-59","New","2013-11-01",138,1,778.0,4.0,4,0,778.0,778.0
18367,"AW00029366","Dominic Patel","50-59","New","2013-11-20",137,1,2419.0,2.0,2,0,2419.0,2419.0
18368,"AW00029367","Randy Ye","40-49","New","2013-11-21",137,1,2419.0,2.0,2,0,2419.0,2419.0
18369,"AW00029368","Jermaine Kapoor","50-59","New","2013-11-06",137,1,2422.0,4.0,4,0,2422.0,2422.0
18370,"AW00029369","Arturo He","40-49","New","2013-12-13",136,1,2422.0,4.0,4,0,2422.0,2422.0
18371,"AW00029370","Mason Kelly","60 & Above","New","2013-10-01",139,1,98.0,4.0,4,0,98.0,98.0
18372,"AW00029371","Matthew Walker","50-59","New","2013-10-31",138,1,777.0,2.0,2,0,777.0,777.0
18373,"AW00029372","Daisy Sanz","50-59","New","2013-06-22",142,1,40.0,2.0,2,0,40.0,40.0
18374,"AW00029373","Bobby Subram","50-59","New","2013-05-10",143,1,184.0,3.0,3,0,184.0,184.0
18375,"AW00029374","Shane Sai","50-59","New","2013-12-02",137,1,742.0,1.0,1,0,742.0,742.0
18376,"AW00029375","Sergio Malhotra","50-59","New","2013-12-25",136,1,756.0,3.0,3,0,756.0,756.0
18377,"AW00029376","Matthew Robinson","50-59","New","2013-08-01",141,1,21.0,1.0,1,0,21.0,21.0
18378,"AW00029377","Rebekah Carlson","50-59","New","2013-07-14",141,1,34.0,2.0,2,0,34.0,34.0
18379,"AW00029378","Dominic Vance","50-59","New","2013-11-11",137,1,40.0,2.0,2,0,40.0,40.0
18380,"AW00029379","Craig Gill","40-49","New","2013-04-25",144,1,23.0,2.0,2,0,23.0,23.0
18381,"AW00029380","Teresa Blanco","50-59","New","2012-07-25",153,1,2071.0,1.0,1,0,2071.0,2071.0
18382,"AW00029381","Melvin Shen","50-59","New","2013-12-23",136,1,811.0,4.0,4,0,811.0,811.0
18383,"AW00029382","Karla Deng","50-59","New","2013-05-30",143,1,2384.0,1.0,1,0,2384.0,2384.0
18384,"AW00029383","Kaitlin Vance","50-59","New","2013-09-01",140,1,23.0,2.0,2,0,23.0,23.0
18385,"AW00029384","Latasha Sanz","50-59","New","2013-06-14",142,1,23.0,2.0,2,0,23.0,23.0
18386,"AW00029385","Don Lal","50-59","New","2011-01-19",171,1,3400.0,1.0,1,0,3400.0,3400.0
18387,"AW00029386","Franklin Wang","60 & Above","New","2013-03-14",145,1,27.0,3.0,3,0,27.0,27.0
18388,"AW00029387","Jenny Cai","60 & Above","New","2013-06-12",142,1,21.0,1.0,1,0,21.0,21.0
18389,"AW00029388","Calvin Kumar","40-49","New","2013-02-03",147,2,2638.0,5.0,5,6,1319.0,439.67
18390,"AW00029389","Thomas Phillips","50-59","New","2013-03-13",145,2,2589.0,2.0,2,7,1294.5,369.86
18391,"AW00029390","Summer Rodriguez","50-59","New","2013-03-12",145,2,2589.0,2.0,2,7,1294.5,369.86
18392,"AW00029391","Ebony Chandra","50-59","Regular","2013-02-14",146,2,3950.0,3.0,3,21,1975.0,188.1
18393,"AW00029392","Tamara Andersen","50-59","New","2013-12-08",136,1,2393.0,2.0,2,0,2393.0,2393.0
18394,"AW00029393","Sheena Rai","50-59","New","2013-01-29",147,1,23.0,2.0,2,0,23.0,23.0
18395,"AW00029394","Raquel Torres","50-59","New","2013-03-22",145,1,36.0,3.0,3,0,36.0,36.0
18396,"AW00029395","Lydia Rana","60 & Above","New","2013-12-05",136,1,14.0,2.0,2,0,14.0,14.0
18397,"AW00029396","Arturo Zeng","60 & Above","New","2013-05-06",143,1,36.0,3.0,3,0,36.0,36.0
18398,"AW00029397","Walter Ramos","40-49","New","2012-08-08",152,1,2049.0,1.0,1,0,2049.0,2049.0
18399,"AW00029398","Bruce Suri","50-59","Regular","2013-02-08",146,2,3964.0,3.0,3,21,1982.0,188.76
18400,"AW00029399","Janet Gomez","40-49","Regular","2013-03-10",145,2,3936.0,3.0,3,23,1968.0,171.13
18401,"AW00029400","Marvin Browning","40-49","Regular","2013-03-16",145,2,3993.0,5.0,5,22,1996.5,181.5
18402,"AW00029401","Jésus Gomez","40-49","New","2013-01-22",147,1,1224.0,2.0,2,0,1224.0,1224.0
18403,"AW00029402","Damien Andersen","50-59","New","2013-10-01",139,1,54.0,1.0,1,0,54.0,54.0
18404,"AW00029403","Erik Romero","50-59","Regular","2013-04-03",145,2,3992.0,6.0,6,22,1996.0,181.45
18405,"AW00029404","Chloe Ross","50-59","New","2012-08-05",152,1,2049.0,1.0,1,0,2049.0,2049.0
18406,"AW00029405","Meagan Vance","40-49","New","2013-08-13",140,1,54.0,1.0,1,0,54.0,54.0
18407,"AW00029406","Melissa Ward","40-49","New","2013-08-01",141,1,69.0,3.0,3,0,69.0,69.0
18408,"AW00029407","Samantha Smith","40-49","New","2013-06-27",142,1,2452.0,4.0,4,0,2452.0,2452.0
18409,"AW00029408","Heather Chen","40-49","New","2013-07-31",141,1,54.0,1.0,1,0,54.0,54.0
18410,"AW00029409","Kelsey Pal","40-49","New","2013-04-12",144,1,36.0,3.0,3,0,36.0,36.0
18411,"AW00029410","Lucas Price","40-49","New","2011-05-28",167,1,3400.0,1.0,1,0,3400.0,3400.0
18412,"AW00029411","Cara Lin","50-59","New","2013-02-14",146,1,1224.0,2.0,2,0,1224.0,1224.0
18413,"AW00029412","Melinda Gutierrez","50-59","New","2013-03-22",145,2,2671.0,5.0,5,7,1335.5,381.57
18414,"AW00029413","Arthur Garcia","40-49","New","2013-12-14",136,1,54.0,1.0,1,0,54.0,54.0
18415,"AW00029414","Lydia Patel","40-49","New","2012-08-20",152,1,2071.0,1.0,1,0,2071.0,2071.0
18416,"AW00029415","Oscar Flores","40-49","New","2012-08-02",153,1,2049.0,1.0,1,0,2049.0,2049.0
18417,"AW00029416","Pedro Ramos","40-49","New","2013-07-14",141,1,27.0,3.0,3,0,27.0,27.0
18418,"AW00029417","Kellie Vazquez","40-49","New","2013-07-10",141,1,195.0,4.0,4,0,195.0,195.0
18419,"AW00029418","Lindsey Sharma","40-49","New","2013-12-22",136,1,84.0,3.0,3,0,84.0,84.0
18420,"AW00029419","Carrie Vazquez","40-49","New","2013-10-07",138,1,54.0,1.0,1,0,54.0,54.0
18421,"AW00029420","Linda Travers","40-49","New","2013-09-16",139,1,54.0,1.0,1,0,54.0,54.0
18422,"AW00029421","Blake Williams","40-49","New","2013-12-02",137,1,78.0,2.0,2,0,78.0,78.0
18423,"AW00029422","Ian Adams","40-49","New","2013-10-14",138,1,63.0,2.0,2,0,63.0,63.0
18424,"AW00029423","Tony Luo","40-49","New","2013-11-22",137,1,21.0,1.0,1,0,21.0,21.0
18425,"AW00029424","Erik Gill","40-49","New","2013-06-24",142,1,34.0,2.0,2,0,34.0,34.0
18426,"AW00029425","Tommy Xie","40-49","New","2013-02-04",146,1,23.0,2.0,2,0,23.0,23.0
18427,"AW00029426","Neil Gomez","40-49","New","2013-10-12",138,1,25.0,2.0,2,0,25.0,25.0
18428,"AW00029427","Wesley Chen","40-49","New","2013-05-17",143,1,21.0,1.0,1,0,21.0,21.0
18429,"AW00029428","Kristopher Perez","40-49","New","2013-02-05",146,1,48.0,4.0,4,0,48.0,48.0
18430,"AW00029429","Marie Suarez","40-49","New","2013-12-12",136,1,60.0,3.0,3,0,60.0,60.0
18431,"AW00029430","Donna Goel","40-49","New","2013-08-24",140,1,29.0,1.0,1,0,29.0,29.0
18432,"AW00029431","Marie Gutierrez","40-49","New","2013-03-07",145,1,1250.0,2.0,2,0,1250.0,1250.0
18433,"AW00029432","Gabrielle Roberts","40-49","New","2013-04-07",144,1,1307.0,5.0,5,0,1307.0,1307.0
18434,"AW00029433"," ","30-39","New","2013-04-05",144,1,1289.0,3.0,3,0,1289.0,1289.0
18435,"AW00029434","Donna Yuan","50-59","New","2013-04-03",145,1,78.0,4.0,4,0,78.0,78.0
18436,"AW00029435","Stanley Rodriguez","50-59","New","2013-04-22",144,1,69.0,3.0,3,0,69.0,69.0
18437,"AW00029436","Adriana Raman","50-59","New","2013-04-30",144,1,29.0,1.0,1,0,29.0,29.0
18438,"AW00029437","Haley Bell","50-59","New","2013-09-27",139,1,25.0,2.0,2,0,25.0,25.0
18439,"AW00029438","Terrance Fernandez","50-59","New","2013-05-11",143,1,34.0,2.0,2,0,34.0,34.0
18440,"AW00029439","Laura Zhu","50-59","New","2013-07-05",141,1,23.0,2.0,2,0,23.0,23.0
18441,"AW00029440","Rafael Cai","50-59","New","2013-12-03",137,1,36.0,3.0,3,0,36.0,36.0
18442,"AW00029441","Adriana Patel","60 & Above","New","2013-12-25",136,1,69.0,3.0,3,0,69.0,69.0
18443,"AW00029442","Damien Yuan","50-59","New","2013-04-19",144,1,34.0,2.0,2,0,34.0,34.0
18444,"AW00029443","Gabriel Phillips","60 & Above","New","2013-06-26",142,1,89.0,3.0,3,0,89.0,89.0
18445,"AW00029444","Beth Blanco","60 & Above","New","2013-10-08",138,1,25.0,2.0,2,0,25.0,25.0
18446,"AW00029445","Bonnie Lal","60 & Above","New","2013-09-07",139,1,182.0,3.0,3,0,182.0,182.0
18447,"AW00029446","Jamie Ma","60 & Above","New","2013-12-01",137,1,36.0,3.0,3,0,36.0,36.0
18448,"AW00029447","Lindsay Deng","60 & Above","New","2013-12-26",136,1,23.0,2.0,2,0,23.0,23.0
18449,"AW00029448","Lindsey Yuan","60 & Above","New","2011-05-01",168,1,3400.0,1.0,1,0,3400.0,3400.0
